category,scientific_name,common_names,conservation_status,park_name,observations
Vascular Plant,Potentilla flabellifolia,"High Mountain Cinquefoil, Mount Rainier Cinquefoil",No Intervention,Bryce National Park,124
Vascular Plant,Potentilla flabellifolia,"High Mountain Cinquefoil, Mount Rainier Cinquefoil",No Intervention,Yellowstone National Park,246
Vascular Plant,Potentilla fruticosa,"Bush Cinquefoil, Golden Hardhack, Shrubby Cinquefoil, Widdy",No Intervention,Bryce National Park,71
Vascular Plant,Potentilla fruticosa,"Bush Cinquefoil, Golden Hardhack, Shrubby Cinquefoil, Widdy",No Intervention,Yosemite National Park,148
Vascular Plant,Potentilla fruticosa,"Bush Cinquefoil, Golden Hardhack, Shrubby Cinquefoil, Widdy",No Intervention,Yellowstone National Park,256
Vascular Plant,Potentilla fruticosa,"Bush Cinquefoil, Golden Hardhack, Shrubby Cinquefoil, Widdy",No Intervention,Great Smoky Mountains National Park,52
Vascular Plant,Potentilla glandulosa,"Gland Cinquefoil, Sticky Cinquefoil",No Intervention,Great Smoky Mountains National Park,82
Vascular Plant,Potentilla glandulosa,"Gland Cinquefoil, Sticky Cinquefoil",No Intervention,Bryce National Park,79
Vascular Plant,Potentilla glandulosa,"Gland Cinquefoil, Sticky Cinquefoil",No Intervention,Yellowstone National Park,234
Vascular Plant,Potentilla glandulosa,"Gland Cinquefoil, Sticky Cinquefoil",No Intervention,Yosemite National Park,139
Vascular Plant,Potentilla glandulosa ssp. glandulosa,Sticky Cinquefoil,No Intervention,Bryce National Park,122
Vascular Plant,Potentilla glandulosa ssp. glandulosa,Sticky Cinquefoil,No Intervention,Yosemite National Park,169
Vascular Plant,Potentilla glandulosa ssp. glandulosa,Sticky Cinquefoil,No Intervention,Great Smoky Mountains National Park,77
Vascular Plant,Potentilla glandulosa ssp. glandulosa,Sticky Cinquefoil,No Intervention,Yellowstone National Park,220
Vascular Plant,Potentilla glandulosa ssp. hansenii,Hansen's Cinquefoil,No Intervention,Bryce National Park,83
Vascular Plant,Potentilla glandulosa ssp. hansenii,Hansen's Cinquefoil,No Intervention,Yosemite National Park,188
Vascular Plant,Potentilla glandulosa ssp. hansenii,Hansen's Cinquefoil,No Intervention,Yellowstone National Park,254
Vascular Plant,Potentilla glandulosa ssp. hansenii,Hansen's Cinquefoil,No Intervention,Great Smoky Mountains National Park,101
Vascular Plant,Potentilla glandulosa ssp. nevadensis,Nevada Cinquefoil,No Intervention,Bryce National Park,92
Vascular Plant,Potentilla glandulosa ssp. nevadensis,Nevada Cinquefoil,No Intervention,Great Smoky Mountains National Park,106
Vascular Plant,Potentilla glandulosa ssp. nevadensis,Nevada Cinquefoil,No Intervention,Yosemite National Park,138
Vascular Plant,Potentilla glandulosa ssp. nevadensis,Nevada Cinquefoil,No Intervention,Yellowstone National Park,239
Vascular Plant,Potentilla glandulosa ssp. reflexa,Sticky Cinquefoil,No Intervention,Bryce National Park,136
Vascular Plant,Potentilla glandulosa ssp. reflexa,Sticky Cinquefoil,No Intervention,Yellowstone National Park,280
Vascular Plant,Potentilla glandulosa ssp. reflexa,Sticky Cinquefoil,No Intervention,Great Smoky Mountains National Park,91
Vascular Plant,Potentilla glandulosa ssp. reflexa,Sticky Cinquefoil,No Intervention,Yosemite National Park,143
Vascular Plant,Potentilla gracilis,"Graceful Cinquefoil, Northwest Cinquefoil, Slender Cinquefoil",No Intervention,Yellowstone National Park,265
Vascular Plant,Potentilla gracilis,"Graceful Cinquefoil, Northwest Cinquefoil, Slender Cinquefoil",No Intervention,Bryce National Park,77
Vascular Plant,Potentilla gracilis,"Graceful Cinquefoil, Northwest Cinquefoil, Slender Cinquefoil",No Intervention,Great Smoky Mountains National Park,35
Vascular Plant,Potentilla gracilis,"Graceful Cinquefoil, Northwest Cinquefoil, Slender Cinquefoil",No Intervention,Yosemite National Park,167
Vascular Plant,Potentilla grayi,Gray's Cinquefoil,No Intervention,Yellowstone National Park,221
Vascular Plant,Potentilla grayi,Gray's Cinquefoil,No Intervention,Bryce National Park,85
Vascular Plant,Potentilla grayi,Gray's Cinquefoil,No Intervention,Yosemite National Park,173
Vascular Plant,Potentilla grayi,Gray's Cinquefoil,No Intervention,Great Smoky Mountains National Park,59
Vascular Plant,Potentilla pseudosericea,Silky Cinquefoil,No Intervention,Bryce National Park,72
Vascular Plant,Potentilla pseudosericea,Silky Cinquefoil,No Intervention,Great Smoky Mountains National Park,83
Vascular Plant,Potentilla pseudosericea,Silky Cinquefoil,No Intervention,Yellowstone National Park,253
Vascular Plant,Potentilla pseudosericea,Silky Cinquefoil,No Intervention,Yosemite National Park,188
Vascular Plant,Potentilla wheeleri,Kern Cinquefoil,No Intervention,Yellowstone National Park,215
Vascular Plant,Potentilla wheeleri,Kern Cinquefoil,No Intervention,Bryce National Park,81
Vascular Plant,Potentilla wheeleri,Kern Cinquefoil,No Intervention,Yosemite National Park,117
Vascular Plant,Potentilla wheeleri,Kern Cinquefoil,No Intervention,Great Smoky Mountains National Park,85
Vascular Plant,Prunus emarginata,"Bitter Cherry, Bittercherry",No Intervention,Yosemite National Park,151
Vascular Plant,Prunus emarginata,"Bitter Cherry, Bittercherry",No Intervention,Bryce National Park,113
Vascular Plant,Prunus emarginata,"Bitter Cherry, Bittercherry",No Intervention,Great Smoky Mountains National Park,82
Vascular Plant,Prunus emarginata,"Bitter Cherry, Bittercherry",No Intervention,Yellowstone National Park,285
Vascular Plant,Prunus subcordata,Klamath Plum,No Intervention,Yosemite National Park,138
Vascular Plant,Prunus subcordata,Klamath Plum,No Intervention,Yellowstone National Park,217
Vascular Plant,Prunus subcordata,Klamath Plum,No Intervention,Bryce National Park,91
Vascular Plant,Prunus subcordata,Klamath Plum,No Intervention,Great Smoky Mountains National Park,72
Vascular Plant,Prunus virginiana var. demissa,Western Chokecherry,No Intervention,Great Smoky Mountains National Park,56
Vascular Plant,Prunus virginiana var. demissa,Western Chokecherry,No Intervention,Yosemite National Park,171
Vascular Plant,Prunus virginiana var. demissa,Western Chokecherry,No Intervention,Yellowstone National Park,252
Vascular Plant,Prunus virginiana var. demissa,Western Chokecherry,No Intervention,Bryce National Park,82
Vascular Plant,Rosa bridgesii,Pygmy Rose,No Intervention,Yosemite National Park,131
Vascular Plant,Rosa bridgesii,Pygmy Rose,No Intervention,Yellowstone National Park,280
Vascular Plant,Rosa bridgesii,Pygmy Rose,No Intervention,Great Smoky Mountains National Park,53
Vascular Plant,Rosa bridgesii,Pygmy Rose,No Intervention,Bryce National Park,84
Vascular Plant,Rosa californica,California Wildrose,No Intervention,Bryce National Park,85
Vascular Plant,Rosa californica,California Wildrose,No Intervention,Yosemite National Park,171
Vascular Plant,Rosa californica,California Wildrose,No Intervention,Yellowstone National Park,285
Vascular Plant,Rosa californica,California Wildrose,No Intervention,Great Smoky Mountains National Park,83
Vascular Plant,Rosa gymnocarpa,Dwarf Rose,No Intervention,Yellowstone National Park,257
Vascular Plant,Rosa gymnocarpa,Dwarf Rose,No Intervention,Great Smoky Mountains National Park,77
Vascular Plant,Rosa gymnocarpa,Dwarf Rose,No Intervention,Bryce National Park,122
Vascular Plant,Rosa gymnocarpa,Dwarf Rose,No Intervention,Yosemite National Park,180
Vascular Plant,Rosa pinetorum,Pine Rose,No Intervention,Bryce National Park,96
Vascular Plant,Rosa pinetorum,Pine Rose,No Intervention,Great Smoky Mountains National Park,73
Vascular Plant,Rosa pinetorum,Pine Rose,No Intervention,Yellowstone National Park,252
Vascular Plant,Rosa pinetorum,Pine Rose,No Intervention,Yosemite National Park,129
Vascular Plant,Rosa woodsii var. ultramontana,Woods' Rose,No Intervention,Bryce National Park,65
Vascular Plant,Rosa woodsii var. ultramontana,Woods' Rose,No Intervention,Yellowstone National Park,244
Vascular Plant,Rosa woodsii var. ultramontana,Woods' Rose,No Intervention,Great Smoky Mountains National Park,111
Vascular Plant,Rosa woodsii var. ultramontana,Woods' Rose,No Intervention,Yosemite National Park,120
Vascular Plant,Rubus discolor,"Himalaya Blackberry, Himalayan Blackberry",No Intervention,Yellowstone National Park,225
Vascular Plant,Rubus discolor,"Himalaya Blackberry, Himalayan Blackberry",No Intervention,Yosemite National Park,176
Vascular Plant,Rubus discolor,"Himalaya Blackberry, Himalayan Blackberry",No Intervention,Great Smoky Mountains National Park,66
Vascular Plant,Rubus discolor,"Himalaya Blackberry, Himalayan Blackberry",No Intervention,Bryce National Park,89
Vascular Plant,Rubus glaucifolius,San Diego Raspberry,No Intervention,Great Smoky Mountains National Park,69
Vascular Plant,Rubus glaucifolius,San Diego Raspberry,No Intervention,Yosemite National Park,160
Vascular Plant,Rubus glaucifolius,San Diego Raspberry,No Intervention,Bryce National Park,133
Vascular Plant,Rubus glaucifolius,San Diego Raspberry,No Intervention,Yellowstone National Park,240
Vascular Plant,Rubus leucodermis,"Western Raspberry, Whitebark Raspberry",No Intervention,Bryce National Park,113
Vascular Plant,Rubus leucodermis,"Western Raspberry, Whitebark Raspberry",No Intervention,Yosemite National Park,112
Vascular Plant,Rubus leucodermis,"Western Raspberry, Whitebark Raspberry",No Intervention,Yellowstone National Park,247
Vascular Plant,Rubus leucodermis,"Western Raspberry, Whitebark Raspberry",No Intervention,Great Smoky Mountains National Park,62
Vascular Plant,Rubus parviflorus,"Thimbleberry, Western Thimbleberry",No Intervention,Yellowstone National Park,241
Vascular Plant,Rubus parviflorus,"Thimbleberry, Western Thimbleberry",No Intervention,Great Smoky Mountains National Park,90
Vascular Plant,Rubus parviflorus,"Thimbleberry, Western Thimbleberry",No Intervention,Yosemite National Park,162
Vascular Plant,Rubus parviflorus,"Thimbleberry, Western Thimbleberry",No Intervention,Bryce National Park,71
Vascular Plant,Rubus ursinus,California Blackberry,No Intervention,Bryce National Park,111
Vascular Plant,Rubus ursinus,California Blackberry,No Intervention,Yosemite National Park,157
Vascular Plant,Rubus ursinus,California Blackberry,No Intervention,Yellowstone National Park,234
Vascular Plant,Rubus ursinus,California Blackberry,No Intervention,Great Smoky Mountains National Park,118
Vascular Plant,Sorbus californica,California Mountain-Ash,No Intervention,Yosemite National Park,167
Vascular Plant,Sorbus californica,California Mountain-Ash,No Intervention,Bryce National Park,81
Vascular Plant,Sorbus californica,California Mountain-Ash,No Intervention,Great Smoky Mountains National Park,67
Vascular Plant,Sorbus californica,California Mountain-Ash,No Intervention,Yellowstone National Park,261
Vascular Plant,Sorbus sitchensis var. grayi,Western Mountain-Ash,No Intervention,Yosemite National Park,153
Vascular Plant,Sorbus sitchensis var. grayi,Western Mountain-Ash,No Intervention,Great Smoky Mountains National Park,95
Vascular Plant,Sorbus sitchensis var. grayi,Western Mountain-Ash,No Intervention,Yellowstone National Park,272
Vascular Plant,Sorbus sitchensis var. grayi,Western Mountain-Ash,No Intervention,Bryce National Park,96
Vascular Plant,Urtica dioica ssp. holosericea,"Hoary Stinging Nettle, Slim Nettle, Stinging Nettle",No Intervention,Yellowstone National Park,236
Vascular Plant,Urtica dioica ssp. holosericea,"Hoary Stinging Nettle, Slim Nettle, Stinging Nettle",No Intervention,Yosemite National Park,177
Vascular Plant,Urtica dioica ssp. holosericea,"Hoary Stinging Nettle, Slim Nettle, Stinging Nettle",No Intervention,Bryce National Park,96
Vascular Plant,Urtica dioica ssp. holosericea,"Hoary Stinging Nettle, Slim Nettle, Stinging Nettle",No Intervention,Great Smoky Mountains National Park,61
Vascular Plant,Urtica urens,"Burning Nettle, Dwarf Nettle",No Intervention,Yosemite National Park,156
Vascular Plant,Urtica urens,"Burning Nettle, Dwarf Nettle",No Intervention,Great Smoky Mountains National Park,54
Vascular Plant,Urtica urens,"Burning Nettle, Dwarf Nettle",No Intervention,Yellowstone National Park,227
Vascular Plant,Urtica urens,"Burning Nettle, Dwarf Nettle",No Intervention,Bryce National Park,73
Vascular Plant,Marsilea vestita ssp. vestita,"Hairy Pepperwort, Hairy Waterclover",No Intervention,Yellowstone National Park,262
Vascular Plant,Marsilea vestita ssp. vestita,"Hairy Pepperwort, Hairy Waterclover",No Intervention,Yosemite National Park,141
Vascular Plant,Marsilea vestita ssp. vestita,"Hairy Pepperwort, Hairy Waterclover",No Intervention,Bryce National Park,88
Vascular Plant,Marsilea vestita ssp. vestita,"Hairy Pepperwort, Hairy Waterclover",No Intervention,Great Smoky Mountains National Park,84
Vascular Plant,Arceuthobium abietinum,Fir Dwarf Mistletoe,No Intervention,Yosemite National Park,171
Vascular Plant,Arceuthobium abietinum,Fir Dwarf Mistletoe,No Intervention,Great Smoky Mountains National Park,77
Vascular Plant,Arceuthobium abietinum,Fir Dwarf Mistletoe,No Intervention,Yellowstone National Park,258
Vascular Plant,Arceuthobium abietinum,Fir Dwarf Mistletoe,No Intervention,Bryce National Park,120
Vascular Plant,Arceuthobium californicum,Sugar Pine Dwarf Mistletoe,No Intervention,Great Smoky Mountains National Park,66
Vascular Plant,Arceuthobium californicum,Sugar Pine Dwarf Mistletoe,No Intervention,Yosemite National Park,154
Vascular Plant,Arceuthobium californicum,Sugar Pine Dwarf Mistletoe,No Intervention,Bryce National Park,121
Vascular Plant,Arceuthobium californicum,Sugar Pine Dwarf Mistletoe,No Intervention,Yellowstone National Park,269
Vascular Plant,Arceuthobium campylopodum,Western Dwarf Mistletoe,No Intervention,Bryce National Park,106
Vascular Plant,Arceuthobium campylopodum,Western Dwarf Mistletoe,No Intervention,Yosemite National Park,172
Vascular Plant,Arceuthobium campylopodum,Western Dwarf Mistletoe,No Intervention,Yellowstone National Park,260
Vascular Plant,Arceuthobium campylopodum,Western Dwarf Mistletoe,No Intervention,Great Smoky Mountains National Park,62
Vascular Plant,Arceuthobium occidentale,"Digger Pine Dwarf Mistletoe, Gray Pine Dwarf Mistletoe",No Intervention,Great Smoky Mountains National Park,81
Vascular Plant,Arceuthobium occidentale,"Digger Pine Dwarf Mistletoe, Gray Pine Dwarf Mistletoe",No Intervention,Bryce National Park,136
Vascular Plant,Arceuthobium occidentale,"Digger Pine Dwarf Mistletoe, Gray Pine Dwarf Mistletoe",No Intervention,Yosemite National Park,161
Vascular Plant,Arceuthobium occidentale,"Digger Pine Dwarf Mistletoe, Gray Pine Dwarf Mistletoe",No Intervention,Yellowstone National Park,257
Vascular Plant,Comandra umbellata ssp. californica,"Bastard Toadflax, California Bastard Toadflax",No Intervention,Great Smoky Mountains National Park,75
Vascular Plant,Comandra umbellata ssp. californica,"Bastard Toadflax, California Bastard Toadflax",No Intervention,Bryce National Park,108
Vascular Plant,Comandra umbellata ssp. californica,"Bastard Toadflax, California Bastard Toadflax",No Intervention,Yosemite National Park,152
Vascular Plant,Comandra umbellata ssp. californica,"Bastard Toadflax, California Bastard Toadflax",No Intervention,Yellowstone National Park,238
Vascular Plant,Phoradendron densum,Dense Mistletoe,No Intervention,Yosemite National Park,150
Vascular Plant,Phoradendron densum,Dense Mistletoe,No Intervention,Bryce National Park,117
Vascular Plant,Phoradendron densum,Dense Mistletoe,No Intervention,Yellowstone National Park,246
Vascular Plant,Phoradendron densum,Dense Mistletoe,No Intervention,Great Smoky Mountains National Park,88
Vascular Plant,Phoradendron juniperinum,"Incense Cedar Mistletoe, Juniper Mistletoe",No Intervention,Yosemite National Park,153
Vascular Plant,Phoradendron juniperinum,"Incense Cedar Mistletoe, Juniper Mistletoe",No Intervention,Yellowstone National Park,210
Vascular Plant,Phoradendron juniperinum,"Incense Cedar Mistletoe, Juniper Mistletoe",No Intervention,Bryce National Park,87
Vascular Plant,Phoradendron juniperinum,"Incense Cedar Mistletoe, Juniper Mistletoe",No Intervention,Great Smoky Mountains National Park,72
